x1,x2,label
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0145446368878134), np.float64(0.0053852834348019), np.float64(-0.0106792493156466), np.float64(0.3262291418692091), np.float64(0.1263759727602292)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.1350646015231505), np.float64(-0.0145041380657534), np.float64(-0.0136041642421989), np.float64(-0.0132891734039548), np.float64(-0.1073298760141492)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0105442532421134), np.float64(-0.008969299050893), np.float64(-0.010454255859758), np.float64(-0.0123442008892225), np.float64(-0.2276496410899636)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0113992283744903), np.float64(0.0391343018180973), np.float64(-0.173811644513667), np.float64(-0.0105442532421134), np.float64(-0.0148416282495864)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0113542296833125), np.float64(-0.0080693252273384), np.float64(-0.2039935516852272), np.float64(-0.0104992545509357), np.float64(-0.0106792493156466)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.01476153057929), np.float64(-0.0122092048156894), np.float64(-0.011939212668623), np.float64(0.0284887062578717), np.float64(-0.0120742087421562)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.1550499184340485), np.float64(-0.0096892781097366), np.float64(-0.0103642584774025), np.float64(-0.0137931587451454), np.float64(0.1630836976986133)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(0.1066323385846882), np.float64(-0.0128391864921775), np.float64(-0.0148371283804686), np.float64(-0.0103642584774025), np.float64(-0.008969299050893)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(0.0526339091714155), np.float64(-0.0144951383275179), np.float64(-0.0136041642421989), np.float64(-0.0138741563892653), np.float64(-0.0128391864921775)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0148416282495864), np.float64(-0.2300968227525225), np.float64(-0.0130641799480662), np.float64(-0.0143241433010425), np.float64(-0.0095542820362034)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(1.109327273888069), np.float64(-0.0130641799480662), np.float64(-0.0144861385892824), np.float64(-0.1619835998112988), np.float64(-0.0076643370067389)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0103642584774025), np.float64(-0.2341754588567874), np.float64(-0.2184319234943249), np.float64(0.5383182192909837), np.float64(0.3833300473289176)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.2239788685961252), np.float64(2.0678067583903195), np.float64(-0.0408481075146314), np.float64(-0.0098242741832698), np.float64(-0.0142341459186871)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(0.1875555143242026), np.float64(-0.0136491629333766), np.float64(-0.0145261874244305), np.float64(-0.0148461281187042), np.float64(-0.0114892257568457)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.2063999469867435), np.float64(-0.0975411493639134), np.float64(-0.0132891734039548), np.float64(-0.0147336313907599), np.float64(-0.011444227065668)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.008969299050893), np.float64(-0.2062775879036155), np.float64(-0.008474313447938), np.float64(-0.0080693252273384), np.float64(-0.2246314503728076)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.010454255859758), np.float64(-0.1012119218577518), np.float64(-0.0146841328304644), np.float64(-0.0139641537716207), np.float64(-0.0092842898891371)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0119842113598007), np.float64(-0.0133791707863103), np.float64(-0.0123442008892225), np.float64(0.1111322077024609), np.float64(-0.0101392650215139)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.2203080961022868), np.float64(-0.0142341459186871), np.float64(-0.0104992545509357), np.float64(0.1712409699071431), np.float64(0.2405777836796463)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0148191289039975), np.float64(-0.0118042165950898), np.float64(-0.0146841328304644), np.float64(0.1111322077024609), np.float64(-0.2194923688814338)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0126141930362889), np.float64(-0.0147741302128198), np.float64(-0.0117142192127344), np.float64(-0.0126141930362889), np.float64(-0.2203080961022868)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(0.1386118810730239), np.float64(-0.2284653683108166), np.float64(-0.0108592440803575), np.float64(-0.0082943186832271), np.float64(-0.2325440044150815)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0138741563892653), np.float64(0.1509110507035718), np.float64(-0.0147291315216421), np.float64(-0.0104992545509357), np.float64(-0.0111292362274239)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0138741563892653), np.float64(-0.0131676769377749), np.float64(-0.0138741563892653), np.float64(-0.2324991394179345), np.float64(0.2528136919924409)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.1999149155809623), np.float64(-0.0131991760215994), np.float64(-0.172995917292814), np.float64(0.0076352179936883), np.float64(0.175319606011408)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.2341754588567874), np.float64(-0.0095542820362034), np.float64(-0.014414140683398), np.float64(-0.0144456397672224), np.float64(0.4485882249971559)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0120742087421562), np.float64(-0.2211238233231398), np.float64(-0.0115792231392012), np.float64(-0.0140091524627984), np.float64(-0.0109942401538907)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(0.134533244968759), np.float64(-0.1428140101212538), np.float64(-0.2314835590279726), np.float64(-0.0145941354481089), np.float64(-0.012929183874533)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.2186766416605808), np.float64(-0.0140541511539762), np.float64(-0.0120742087421562), np.float64(-0.2199002324918603), np.float64(-0.0144591393745757)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0136941616245544), np.float64(-0.0105442532421134), np.float64(-0.0142566452642759), np.float64(-0.0145387870579603), np.float64(-0.0125691943451112)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0094192859626703), np.float64(-0.0145041380657534), np.float64(-0.0105892519332912), np.float64(-0.0136491629333766), np.float64(-0.0137841590069098)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.1627993270321517), np.float64(-0.0139641537716207), np.float64(-0.0145261874244305), np.float64(-0.0083393173744048), np.float64(-0.0147516308672309)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0148191289039975), np.float64(-0.0145261874244305), np.float64(-0.010454255859758), np.float64(-0.0142791446098648), np.float64(-0.0145221375422245)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.1754430989553729), np.float64(-0.0145324872411954), np.float64(-0.0522682886065731), np.float64(-0.0147741302128198), np.float64(-0.0147966295584087)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(0.0110101198320178), np.float64(-0.1958362794766974), np.float64(-0.0105442532421134), np.float64(0.0080955257365473), np.float64(-0.0100042689479807)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0135591655510212), np.float64(-0.0147966295584087), np.float64(-0.0130641799480662), np.float64(-0.0132891734039548), np.float64(-0.0107692466980021)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.236541067797261), np.float64(-0.0148641275951753), np.float64(-0.0133386719642503), np.float64(-0.0089243003597153), np.float64(1.802695411613101)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.1224208295999293), np.float64(-0.0093742872714925), np.float64(-0.0104992545509357), np.float64(-0.0081593226096939), np.float64(0.1997914226369973)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0140091524627984), np.float64(-0.2239788685961252), np.float64(-0.1183421934956644), np.float64(-0.0145041380657534), np.float64(-0.0148191289039975)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0145387870579603), np.float64(-0.1489319642776511), np.float64(-0.2194923688814338), np.float64(-0.0148551278569397), np.float64(-0.1901261889307265)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0106342506244689), np.float64(-0.0105037544200535), np.float64(-0.0108592440803575), np.float64(-0.0139641537716207), np.float64(-0.0133791707863103)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0106792493156466), np.float64(-0.232136140804655), np.float64(-0.0122992021980448), np.float64(-0.0119842113598007), np.float64(-0.0147516308672309)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0133791707863103), np.float64(-0.1048826943515903), np.float64(-0.0118942139774453), np.float64(-0.232951868025508), np.float64(-0.0121192074333339)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(0.0142950242879919), np.float64(-0.0145941354481089), np.float64(0.1111322077024609), np.float64(-0.013779659137792), np.float64(-0.2207159597127133)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0138741563892653), np.float64(-0.0142791446098648), np.float64(-0.1183421934956644), np.float64(-0.0147291315216421), np.float64(0.0244100701536068)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0147741302128198), np.float64(1.3377308957269032), np.float64(-0.0950939677013545), np.float64(-0.0137391603157321), np.float64(-0.013424169477488)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(0.0076352179936883), np.float64(-0.0106792493156466), np.float64(-0.0082943186832271), np.float64(-0.0122542035068671), np.float64(-0.0148011294275264)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.008969299050893), np.float64(-0.2260181866482576), np.float64(-0.0136491629333766), np.float64(-0.1081456032350022), np.float64(-0.1623914634217252)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0146661333539933), np.float64(-0.0140541511539762), np.float64(-0.0086093095214712), np.float64(-0.0146841328304644), np.float64(-0.0126141930362889)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0028944757418998), np.float64(-0.0099142715656253), np.float64(-0.0141441485363316), np.float64(-0.1126321029496935), np.float64(-0.0103642584774025)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0147741302128198), np.float64(-0.0112192336097794), np.float64(0.1508477893858186), np.float64(-0.010454255859758), np.float64(-0.0137841590069098)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0138291576980875), np.float64(-0.1105927848975611), np.float64(-0.0121192074333339), np.float64(-0.0126141930362889), np.float64(0.0080955257365473)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.2064815197088288), np.float64(-0.0119842113598007), np.float64(-0.0137391603157321), np.float64(-0.0110392388450684), np.float64(-0.1489319642776511)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.2027699608539477), np.float64(-0.0141891472275094), np.float64(-0.0148236287731153), np.float64(-0.1101849212871346), np.float64(-0.0130641799480662)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.2238157231519546), np.float64(0.6198909413762815), np.float64(-0.0096442794185589), np.float64(-0.0102292624038694), np.float64(-0.0118042165950898)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0106342506244689), np.float64(-0.0051894089919639), np.float64(-0.0138741563892653), np.float64(-0.011444227065668), np.float64(-0.0146391341392866)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0148641275951753), np.float64(0.0488818867791962), np.float64(-0.1758509625657994), np.float64(-0.0103642584774025), np.float64(-0.0138291576980875)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.010949241462713), np.float64(0.1508477893858186), np.float64(-0.0136041642421989), np.float64(0.0692750673005207), np.float64(-0.014414140683398)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0146841328304644), np.float64(-0.0147066321760532), np.float64(-0.0102292624038694), np.float64(-0.0139641537716207), np.float64(-0.0105892519332912)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.014414140683398), np.float64(-0.0146166347936978), np.float64(-0.1550499184340485), np.float64(-0.0147156319142888), np.float64(-0.0138741563892653)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(0.3099145974521495), np.float64(2.81827580157506), np.float64(-0.0146166347936978), np.float64(0.0106051316114183), np.float64(-0.230504686362949)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.2219395505439927), np.float64(-0.0148416282495864), np.float64(-0.0136941616245544), np.float64(-0.2276496410899636), np.float64(0.0651964311962558)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.1640229178634312), np.float64(-0.0142341459186871), np.float64(-0.1012119218577518), np.float64(-0.2260181866482576), np.float64(-0.0145356371495779)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0142656450025115), np.float64(-0.0138741563892653), np.float64(-0.2292810955316696), np.float64(-0.0109042427715353), np.float64(-0.2288732319212431)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.1003961946368989), np.float64(-0.0037944495654544), np.float64(0.0623413859232703), np.float64(-0.0118042165950898), np.float64(-0.0103642584774025)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0121642061245116), np.float64(-0.0098692728744475), np.float64(-0.0140451514157406), np.float64(-0.1428140101212538), np.float64(-0.0117592179039121)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.1958362794766974), np.float64(-0.0122542035068671), np.float64(-0.2015463700226683), np.float64(-0.0108142453891798), np.float64(-0.0147291315216421)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0147966295584087), np.float64(-0.0265728811497043), np.float64(0.3343864140777389), np.float64(-0.2019542336330947), np.float64(-0.0101842637126916)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0111292362274239), np.float64(-0.0136941616245544), np.float64(-0.0139281548186785), np.float64(-0.2324746676013089), np.float64(-0.0104992545509357)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.2218171914608648), np.float64(-0.0102292624038694), np.float64(-0.2345833224672139), np.float64(-0.013779659137792), np.float64(-0.010949241462713)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(0.0076352179936883), np.float64(-0.0145302373066365), np.float64(-0.0104092571685803), np.float64(-0.212150823893757), np.float64(-0.0103642584774025)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0096892781097366), np.float64(-0.0146391341392866), np.float64(0.0391343018180973), np.float64(0.0143850216703474), np.float64(-0.0130191812568884)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0081593226096939), np.float64(-0.0098692728744475), np.float64(1.0073613712814464), np.float64(-0.0104092571685803), np.float64(-0.1105927848975611)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.006989356639073), np.float64(-0.0104992545509357), np.float64(-0.1142635573913995), np.float64(1.5498199731486777), np.float64(-0.0110842375362462)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(0.5791045803336325), np.float64(-0.0146841328304644), np.float64(-0.0132126756289527), np.float64(-0.0112642323009571), np.float64(-0.1224208295999293)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(0.0098851525525746), np.float64(-0.0104002574303447), np.float64(-0.1020276490786048), np.float64(-0.0138111582216164), np.float64(-0.0099142715656253)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0147561307363487), np.float64(-0.0148416282495864), np.float64(-0.1281309201459002), np.float64(-0.010949241462713), np.float64(-0.0095992807273812)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0137841590069098), np.float64(-0.0143691419922203), np.float64(-0.0146841328304644), np.float64(-0.0089243003597153), np.float64(-0.0104992545509357)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.1118163757288406), np.float64(1.4682472510633795), np.float64(-0.0130641799480662), np.float64(-0.1101849212871346), np.float64(-0.0722536055174711)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.014414140683398), np.float64(-0.0105892519332912), np.float64(0.9584177380302678), np.float64(-0.0144411398981046), np.float64(-0.1305781018084591)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0106792493156466), np.float64(-0.1619835998112988), np.float64(-0.0091942925067816), np.float64(-0.0104992545509357), np.float64(-0.0135141668598434)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.013919155080443), np.float64(-0.01358166489661), np.float64(-0.1574971000966074), np.float64(0.5383182192909837), np.float64(-0.1101849212871346)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(0.0696829309109472), np.float64(-0.0103642584774025), np.float64(-0.0087893042861821), np.float64(1.9658408557836968), np.float64(-0.2264260502586841)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0136041642421989), np.float64(-0.0136941616245544), np.float64(-0.0140991498451539), np.float64(-0.0146391341392866), np.float64(-0.0148641275951753)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.2072156742075964), np.float64(-0.1395511012378419), np.float64(-0.0126141930362889), np.float64(-0.0141441485363316), np.float64(0.0128100674791269)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0126141930362889), np.float64(0.2732068725137654), np.float64(-0.0148042793359089), np.float64(-0.1848239619951822), np.float64(-0.0147291315216421)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.1264994657041942), np.float64(-0.1428140101212538), np.float64(-0.0103642584774025), np.float64(-0.0115792231392012), np.float64(-0.0092392911979594)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.1897183253203), np.float64(-0.0146616334848755), np.float64(-0.0097342768009144), np.float64(-0.0145041380657534), np.float64(0.2283418753668516)]",0
"[np.float64(-0.1852318256056087), np.float64(-0.0147448364473361), np.float64(-0.2039935516852272), np.float64(0.3099145974521495), np.float64(-0.2284653683108166)]","[np.float64(-0.0112192336097794), np.float64(-0.0099142715656253), np.float64(-0.0141576481436849), np.float64(0.3262291418692091), np.float64(-0.0125691943451112)]",0
